AGI	object name	GO term	GO ID	Aspect	GOslim term
AT3G01770	AT3G01770.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01780	AT3G01780.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01810	AT3G01810.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01830	AT3G01830.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01860	AT3G01860.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01880	AT3G01880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01890	AT3G01890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01920	AT3G01920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G01960	AT3G01960.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02010	AT3G02010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02070	AT3G02070.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02120	AT3G02120.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02140	AT3G02140.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02170	AT3G02170.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02180	AT3G02180.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02210	AT3G02210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02220	AT3G02220.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02240	AT3G02240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02250	AT3G02250.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02300	AT3G02300.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02330	AT3G02330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02390	AT3G02390.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02420	AT3G02420.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02440	AT3G02440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02460	AT3G02460.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02480	AT3G02480.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02490	AT3G02490.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02500	AT3G02500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02550	AT3G02550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02555	AT3G02555.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02640	AT3G02640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02650	AT3G02650.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02680	AT3G02680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02700	AT3G02700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02710	AT3G02710.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02720	AT3G02720.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02820	AT3G02820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02830	AT3G02830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02860	AT3G02860.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02900	AT3G02900.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02910	AT3G02910.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02920	AT3G02920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02950	AT3G02950.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G02970	AT3G02970.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03020	AT3G03020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03040	AT3G03040.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03130	AT3G03130.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03150	AT3G03150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03160	AT3G03160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03240	AT3G03240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03305	AT3G03305.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03320	AT3G03320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03340	AT3G03340.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03360	AT3G03360.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03370	AT3G03370.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03400	AT3G03400.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03410	AT3G03410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03430	AT3G03430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03440	AT3G03440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03520	AT3G03520.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03570	AT3G03570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03580	AT3G03580.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03590	AT3G03590.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03680	AT3G03680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03700	AT3G03700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03740	AT3G03740.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03790	AT3G03790.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03870	AT3G03870.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03880	AT3G03880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03930	AT3G03930.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G03970	AT3G03970.3	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04020	AT3G04020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04130	AT3G04130.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04150	AT3G04150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04160	AT3G04160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04170	AT3G04170.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04180	AT3G04180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04190	AT3G04190.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04200	AT3G04200.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04250	AT3G04250.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04320	AT3G04320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04330	AT3G04330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04350	AT3G04350.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04360	AT3G04360.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04370	AT3G04370.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04390	AT3G04390.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04440	AT3G04440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04470	AT3G04470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04480	AT3G04480.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04500	AT3G04500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04510	AT3G04510.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04550	AT3G04550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04560	AT3G04560.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04570	AT3G04570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04590	AT3G04590.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04620	AT3G04620.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04640	AT3G04640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04660	AT3G04660.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04700	AT3G04700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04710	AT3G04710.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04760	AT3G04760.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04780	AT3G04780.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04830	AT3G04830.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04860	AT3G04860.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04890	AT3G04890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04960	AT3G04960.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04970	AT3G04970.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G04990	AT3G04990.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05000	AT3G05000.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05010	AT3G05010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05060	AT3G05060.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05070	AT3G05070.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05080	AT3G05080.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05090	AT3G05090.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05100	AT3G05100.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05110	AT3G05110.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05120	AT3G05120.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05130	AT3G05130.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05240	AT3G05240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05280	AT3G05280.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05320	AT3G05320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05390	AT3G05390.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05410	AT3G05410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05430	AT3G05430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05440	AT3G05440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05500	AT3G05500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05540	AT3G05540.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05570	AT3G05570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05580	AT3G05580.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05640	AT3G05640.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05750	AT3G05750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05760	AT3G05760.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05770	AT3G05770.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05810	AT3G05810.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05820	AT3G05820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05830	AT3G05830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05900	AT3G05900.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05910	AT3G05910.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05930	AT3G05930.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05940	AT3G05940.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05950	AT3G05950.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G05980	AT3G05980.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06000	AT3G06000.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06010	AT3G06010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06020	AT3G06020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06035	AT3G06035.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06070	AT3G06070.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06080	AT3G06080.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06090	AT3G06090.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06150	AT3G06150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06180	AT3G06180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06190	AT3G06190.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06210	AT3G06210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06240	AT3G06240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06280	AT3G06280.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06290	AT3G06290.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06360	AT3G06360.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06390	AT3G06390.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06410	AT3G06410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06460	AT3G06460.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06470	AT3G06470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06500	AT3G06500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06570	AT3G06570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06600	AT3G06600.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06610	AT3G06610.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06670	AT3G06670.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06710	AT3G06710.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06750	AT3G06750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06780	AT3G06780.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06790	AT3G06790.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06840	AT3G06840.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06870	AT3G06870.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06890	AT3G06890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06895	AT3G06895.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06960	AT3G06960.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06970	AT3G06970.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G06980	AT3G06980.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07010	AT3G07010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07050	AT3G07050.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07090	AT3G07090.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07130	AT3G07130.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07140	AT3G07140.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07180	AT3G07180.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07210	AT3G07210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07220	AT3G07220.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07230	AT3G07230.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07260	AT3G07260.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07310	AT3G07310.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07330	AT3G07330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07350	AT3G07350.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07380	AT3G07380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07440	AT3G07440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07470	AT3G07470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07510	AT3G07510.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07530	AT3G07530.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07565	AT3G07565.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07580	AT3G07580.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07640	AT3G07640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07660	AT3G07660.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07670	AT3G07670.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07710	AT3G07710.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07730	AT3G07730.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07740	AT3G07740.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07760	AT3G07760.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07790	AT3G07790.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07870	AT3G07870.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07880	AT3G07880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07890	AT3G07890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07900	AT3G07900.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07910	AT3G07910.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G07950	AT3G07950.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08000	AT3G08000.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08010	AT3G08010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08030	AT3G08030.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08490	AT3G08490.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08610	AT3G08610.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08620	AT3G08620.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08630	AT3G08630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08640	AT3G08640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08750	AT3G08750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08810	AT3G08810.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08820	AT3G08820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08880	AT3G08880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08890	AT3G08890.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08920	AT3G08920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G08990	AT3G08990.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09000	AT3G09000.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09020	AT3G09020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09040	AT3G09040.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09050	AT3G09050.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09060	AT3G09060.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09070	AT3G09070.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09085	AT3G09085.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09130	AT3G09130.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09140	AT3G09140.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09160	AT3G09160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09180	AT3G09180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09280	AT3G09280.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09310	AT3G09310.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09320	AT3G09320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09350	AT3G09350.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09380	AT3G09380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09410	AT3G09410.3	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09430	AT3G09430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09470	AT3G09470.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09510	AT3G09510.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09550	AT3G09550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09560	AT3G09560.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09570	AT3G09570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09590	AT3G09590.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09670	AT3G09670.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09690	AT3G09690.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09730	AT3G09730.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09750	AT3G09750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09850	AT3G09850.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09890	AT3G09890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09920	AT3G09920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09960	AT3G09960.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09970	AT3G09970.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G09980	AT3G09980.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10020	AT3G10020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10080	AT3G10080.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10120	AT3G10120.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10150	AT3G10150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10190	AT3G10190.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10200	AT3G10200.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10210	AT3G10210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10240	AT3G10240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10250	AT3G10250.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10300	AT3G10300.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10320	AT3G10320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10400	AT3G10400.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10460	AT3G10460.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10525	AT3G10525.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10530	AT3G10530.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10650	AT3G10650.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10680	AT3G10680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10730	AT3G10730.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10750	AT3G10750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10770	AT3G10770.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10830	AT3G10830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10880	AT3G10880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10930	AT3G10930.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10985	AT3G10985.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G10990	AT3G10990.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11040	AT3G11040.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11060	AT3G11060.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11090	AT3G11090.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11150	AT3G11150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11230	AT3G11230.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11290	AT3G11290.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11330	AT3G11330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11380	AT3G11380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11390	AT3G11390.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11420	AT3G11420.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11460	AT3G11460.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11550	AT3G11550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11600	AT3G11600.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11620	AT3G11620.3	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11630	AT3G11630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11640	AT3G11640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11690	AT3G11690.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11740	AT3G11740.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11745	AT3G11745.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11760	AT3G11760.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11770	AT3G11770.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11780	AT3G11780.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11800	AT3G11800.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11850	AT3G11850.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11860	AT3G11860.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11880	AT3G11880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11890	AT3G11890.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11960	AT3G11960.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G11990	AT3G11990.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12000	AT3G12000.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12010	AT3G12010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12030	AT3G12030.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12050	AT3G12050.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12060	AT3G12060.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12140	AT3G12140.3	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12190	AT3G12190.1	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12210	AT3G12210.2	biological process unknown	GO:0000004	proc	biological process unknown
AT3G12300	AT3G12300.1	biological process unknown	GO:0000004	proc	biological process unknown
